path,keyword,label,label_cmd
speech_commands/seven/cc6bae0d_nohash_0.wav,seven,0,4
speech_commands/seven/66041c69_nohash_0.wav,seven,0,4
speech_commands/yes/f6617a86_nohash_2.wav,yes,0,6
speech_commands/six/eb0676ec_nohash_2.wav,six,0,8
speech_commands/seven/6add0595_nohash_1.wav,seven,0,4
speech_commands/seven/e54a0f16_nohash_1.wav,seven,0,4
speech_commands/six/97e0c576_nohash_1.wav,six,0,8
speech_commands/off/a902ce9b_nohash_2.wav,off,0,5
speech_commands/off/884ae8e1_nohash_1.wav,off,0,5
speech_commands/yes/fd395b74_nohash_3.wav,yes,0,6
speech_commands/happy/2c6d3924_nohash_0.wav,happy,0,7
speech_commands/cat/3aa6f4e2_nohash_0.wav,cat,0,1
speech_commands/off/b4aa9fef_nohash_1.wav,off,0,5
speech_commands/nine/7ea032f3_nohash_4.wav,nine,0,0
speech_commands/nine/37fc5d97_nohash_0.wav,nine,0,0
speech_commands/off/19785c4e_nohash_2.wav,off,0,5
speech_commands/yes/f06190c1_nohash_1.wav,yes,0,6
speech_commands/happy/7c9b43f0_nohash_2.wav,happy,0,7
speech_commands/off/28e47b1a_nohash_0.wav,off,0,5
speech_commands/six/a0a8d759_nohash_0.wav,six,0,8
speech_commands/six/52bfbce8_nohash_0.wav,six,0,8
speech_commands/six/e53139ad_nohash_0.wav,six,0,8
speech_commands/six/a108341b_nohash_0.wav,six,0,8
speech_commands/yes/ae71797c_nohash_0.wav,yes,0,6
speech_commands/seven/9a356ab9_nohash_1.wav,seven,0,4
speech_commands/cat/789e4ee7_nohash_0.wav,cat,0,1
speech_commands/happy/4254621e_nohash_1.wav,happy,0,7
speech_commands/nine/ccea893d_nohash_0.wav,nine,0,0
speech_commands/yes/370844f7_nohash_0.wav,yes,0,6
speech_commands/seven/b5552931_nohash_3.wav,seven,0,4
speech_commands/yes/9a69672b_nohash_2.wav,yes,0,6
speech_commands/happy/18a1aab9_nohash_1.wav,happy,0,7
speech_commands/yes/1c3f4fac_nohash_0.wav,yes,0,6
speech_commands/seven/6071a214_nohash_1.wav,seven,0,4
speech_commands/cat/d8ee4734_nohash_1.wav,cat,0,1
speech_commands/yes/1aeef15e_nohash_0.wav,yes,0,6
speech_commands/off/6f5b4d3d_nohash_0.wav,off,0,5
speech_commands/nine/9ff2d2f4_nohash_1.wav,nine,0,0
speech_commands/seven/b9515bf3_nohash_0.wav,seven,0,4
speech_commands/seven/7f74626f_nohash_0.wav,seven,0,4
speech_commands/nine/ec201020_nohash_2.wav,nine,0,0
speech_commands/happy/7f74626f_nohash_0.wav,happy,0,7
speech_commands/cat/93f30cc4_nohash_1.wav,cat,0,1
speech_commands/seven/6cb6eee7_nohash_2.wav,seven,0,4
speech_commands/cat/4e8c5516_nohash_0.wav,cat,0,1
speech_commands/happy/b46e8153_nohash_0.wav,happy,0,7
speech_commands/off/708b8d51_nohash_0.wav,off,0,5
speech_commands/nine/24befdb3_nohash_1.wav,nine,0,0
speech_commands/cat/19f9c115_nohash_0.wav,cat,0,1
speech_commands/wow/bf4af1af_nohash_0.wav,wow,0,3
speech_commands/yes/7211390b_nohash_4.wav,yes,0,6
speech_commands/happy/43691f67_nohash_1.wav,happy,0,7
speech_commands/six/d1d3e64d_nohash_2.wav,six,0,8
speech_commands/cat/94de6a6a_nohash_0.wav,cat,0,1
speech_commands/cat/e98cb283_nohash_1.wav,cat,0,1
speech_commands/wow/d1453a87_nohash_0.wav,wow,0,3
speech_commands/yes/6adb8ad9_nohash_1.wav,yes,0,6
speech_commands/six/541e4079_nohash_0.wav,six,0,8
speech_commands/yes/7910d292_nohash_0.wav,yes,0,6
speech_commands/nine/1a6eca98_nohash_0.wav,nine,0,0
speech_commands/nine/e0315cf6_nohash_2.wav,nine,0,0
speech_commands/happy/76b58705_nohash_1.wav,happy,0,7
speech_commands/cat/4bb1244f_nohash_0.wav,cat,0,1
speech_commands/six/2c6446f7_nohash_0.wav,six,0,8
speech_commands/cat/f6617a86_nohash_0.wav,cat,0,1
speech_commands/nine/e7ea8b76_nohash_0.wav,nine,0,0
speech_commands/six/c1d39ce8_nohash_8.wav,six,0,8
speech_commands/wow/6d0ad764_nohash_1.wav,wow,0,3
speech_commands/off/9e2ce5e3_nohash_0.wav,off,0,5
speech_commands/nine/a74f3917_nohash_1.wav,nine,0,0
speech_commands/cat/e4200516_nohash_1.wav,cat,0,1
speech_commands/nine/e96a5020_nohash_1.wav,nine,0,0
speech_commands/cat/cd7f8c1b_nohash_0.wav,cat,0,1
speech_commands/nine/f1d36c53_nohash_0.wav,nine,0,0
speech_commands/yes/a879a2c3_nohash_0.wav,yes,0,6
speech_commands/house/096456f9_nohash_1.wav,house,0,9
speech_commands/yes/66aa0f29_nohash_0.wav,yes,0,6
speech_commands/wow/b71ebf79_nohash_0.wav,wow,0,3
speech_commands/happy/71f6fed7_nohash_1.wav,happy,0,7
speech_commands/off/8012c69d_nohash_0.wav,off,0,5
speech_commands/six/173ae793_nohash_1.wav,six,0,8
speech_commands/cat/83f9c4ab_nohash_0.wav,cat,0,1
speech_commands/six/bfa63751_nohash_6.wav,six,0,8
speech_commands/yes/cdfbbe75_nohash_0.wav,yes,0,6
speech_commands/happy/8a5acefd_nohash_0.wav,happy,0,7
speech_commands/house/34ba417a_nohash_2.wav,house,0,9
speech_commands/yes/f4cae173_nohash_1.wav,yes,0,6
speech_commands/seven/28e47b1a_nohash_0.wav,seven,0,4
speech_commands/house/7e4fa1d8_nohash_0.wav,house,0,9
speech_commands/cat/1df483c0_nohash_1.wav,cat,0,1
speech_commands/seven/42c6fff1_nohash_0.wav,seven,0,4
speech_commands/off/692a88e6_nohash_1.wav,off,0,5
speech_commands/off/4c4d2526_nohash_0.wav,off,0,5
speech_commands/happy/eb76bc68_nohash_0.wav,happy,0,7
speech_commands/seven/4a1e736b_nohash_2.wav,seven,0,4
speech_commands/yes/3d53244b_nohash_0.wav,yes,0,6
speech_commands/seven/dec73123_nohash_1.wav,seven,0,4
speech_commands/six/d0faf7e4_nohash_4.wav,six,0,8
speech_commands/cat/e2008f39_nohash_1.wav,cat,0,1
speech_commands/off/563aa4e6_nohash_0.wav,off,0,5
speech_commands/happy/652b3da7_nohash_0.wav,happy,0,7
speech_commands/yes/6727b579_nohash_3.wav,yes,0,6
speech_commands/six/187af8be_nohash_0.wav,six,0,8
speech_commands/yes/637c702a_nohash_0.wav,yes,0,6
speech_commands/cat/4620dc14_nohash_1.wav,cat,0,1
speech_commands/seven/2da58b32_nohash_3.wav,seven,0,4
speech_commands/nine/2da58b32_nohash_2.wav,nine,0,0
speech_commands/off/9aa5439d_nohash_2.wav,off,0,5
speech_commands/cat/a6d586b7_nohash_0.wav,cat,0,1
speech_commands/off/eb76bc68_nohash_0.wav,off,0,5
speech_commands/six/de6eb27c_nohash_1.wav,six,0,8
speech_commands/off/50033893_nohash_0.wav,off,0,5
speech_commands/seven/9aa21fa9_nohash_4.wav,seven,0,4
speech_commands/six/437455be_nohash_0.wav,six,0,8
speech_commands/nine/e54a0f16_nohash_4.wav,nine,0,0
speech_commands/yes/21307344_nohash_0.wav,yes,0,6
speech_commands/yes/b9515bf3_nohash_3.wav,yes,0,6
speech_commands/nine/64f83f0e_nohash_0.wav,nine,0,0
speech_commands/seven/ed0720f1_nohash_0.wav,seven,0,4
speech_commands/cat/16db1582_nohash_0.wav,cat,0,1
speech_commands/off/b575b5fb_nohash_0.wav,off,0,5
speech_commands/off/a709ddd3_nohash_0.wav,off,0,5
speech_commands/off/dc269564_nohash_1.wav,off,0,5
speech_commands/six/24c9f572_nohash_1.wav,six,0,8
speech_commands/off/a8cf01bc_nohash_0.wav,off,0,5
speech_commands/wow/fd395b74_nohash_0.wav,wow,0,3
speech_commands/happy/2cf28b70_nohash_0.wav,happy,0,7
speech_commands/off/7eee5973_nohash_1.wav,off,0,5
speech_commands/six/0397ecda_nohash_0.wav,six,0,8
speech_commands/seven/b959cd0c_nohash_1.wav,seven,0,4
speech_commands/off/b7a6f709_nohash_1.wav,off,0,5
speech_commands/happy/798f702a_nohash_0.wav,happy,0,7
speech_commands/seven/7081436f_nohash_0.wav,seven,0,4
speech_commands/yes/483e2a6f_nohash_0.wav,yes,0,6
speech_commands/happy/6c0f6493_nohash_0.wav,happy,0,7
speech_commands/off/50a7d406_nohash_1.wav,off,0,5
speech_commands/nine/563aa4e6_nohash_3.wav,nine,0,0
speech_commands/happy/439c84f4_nohash_0.wav,happy,0,7
speech_commands/happy/dd086776_nohash_0.wav,happy,0,7
speech_commands/yes/5e3dde6b_nohash_2.wav,yes,0,6
speech_commands/nine/0f250098_nohash_2.wav,nine,0,0
speech_commands/wow/462e1919_nohash_1.wav,wow,0,3
speech_commands/wow/2151b09a_nohash_0.wav,wow,0,3
speech_commands/yes/b9515bf3_nohash_1.wav,yes,0,6
speech_commands/nine/40b60ae9_nohash_2.wav,nine,0,0
speech_commands/wow/748cb308_nohash_0.wav,wow,0,3
speech_commands/nine/518588b6_nohash_0.wav,nine,0,0
speech_commands/cat/cb8f8307_nohash_0.wav,cat,0,1
speech_commands/seven/cd85758f_nohash_2.wav,seven,0,4
speech_commands/seven/3bfd30e6_nohash_0.wav,seven,0,4
speech_commands/yes/2be08ce4_nohash_1.wav,yes,0,6
speech_commands/nine/e54a0f16_nohash_0.wav,nine,0,0
speech_commands/off/1b63157b_nohash_0.wav,off,0,5
speech_commands/yes/fac7deca_nohash_0.wav,yes,0,6
speech_commands/six/7fd25f7c_nohash_3.wav,six,0,8
speech_commands/happy/e3411931_nohash_0.wav,happy,0,7
speech_commands/six/3847619e_nohash_0.wav,six,0,8
speech_commands/off/6fca237d_nohash_1.wav,off,0,5
speech_commands/cat/50a8ef27_nohash_0.wav,cat,0,1
speech_commands/seven/3c257192_nohash_0.wav,seven,0,4
speech_commands/six/8c7f81df_nohash_1.wav,six,0,8
speech_commands/cat/ef2a3cfb_nohash_0.wav,cat,0,1
speech_commands/cat/412c675c_nohash_0.wav,cat,0,1
speech_commands/off/190821dc_nohash_4.wav,off,0,5
speech_commands/cat/726382d6_nohash_0.wav,cat,0,1
speech_commands/nine/152491bc_nohash_1.wav,nine,0,0
speech_commands/yes/31267b59_nohash_0.wav,yes,0,6
speech_commands/six/50b86bf8_nohash_0.wav,six,0,8
speech_commands/off/bbd0bbd0_nohash_2.wav,off,0,5
speech_commands/cat/5744b6a7_nohash_0.wav,cat,0,1
speech_commands/off/97addd88_nohash_0.wav,off,0,5
speech_commands/wow/659b7fae_nohash_0.wav,wow,0,3
speech_commands/yes/471a0925_nohash_2.wav,yes,0,6
speech_commands/happy/d6265c56_nohash_0.wav,happy,0,7
speech_commands/wow/10ace7eb_nohash_0.wav,wow,0,3
speech_commands/yes/3bfd30e6_nohash_0.wav,yes,0,6
speech_commands/cat/7e4fa1d8_nohash_1.wav,cat,0,1
speech_commands/wow/76424fa5_nohash_0.wav,wow,0,3
speech_commands/seven/471a0925_nohash_4.wav,seven,0,4
speech_commands/nine/11321027_nohash_1.wav,nine,0,0
speech_commands/six/5b09db89_nohash_4.wav,six,0,8
speech_commands/six/7dc95912_nohash_0.wav,six,0,8
speech_commands/six/afb9e62e_nohash_1.wav,six,0,8
speech_commands/wow/f59d0771_nohash_0.wav,wow,0,3
speech_commands/nine/5b26c81b_nohash_0.wav,nine,0,0
speech_commands/seven/4bb1244f_nohash_0.wav,seven,0,4
speech_commands/seven/efbc3952_nohash_0.wav,seven,0,4
speech_commands/wow/dea820ce_nohash_0.wav,wow,0,3
speech_commands/cat/b3327675_nohash_1.wav,cat,0,1
speech_commands/wow/e7117d00_nohash_0.wav,wow,0,3
speech_commands/wow/982babaf_nohash_0.wav,wow,0,3
speech_commands/wow/69953f48_nohash_0.wav,wow,0,3
speech_commands/off/cb2929ce_nohash_2.wav,off,0,5
speech_commands/six/aa62fdad_nohash_0.wav,six,0,8
speech_commands/yes/d9e9f554_nohash_1.wav,yes,0,6
speech_commands/off/c9b653a0_nohash_2.wav,off,0,5
speech_commands/off/c0445658_nohash_0.wav,off,0,5
speech_commands/six/eefd26f3_nohash_0.wav,six,0,8
speech_commands/nine/c86d4fd4_nohash_0.wav,nine,0,0
speech_commands/happy/aba19127_nohash_1.wav,happy,0,7
speech_commands/nine/a24cf51c_nohash_0.wav,nine,0,0
speech_commands/seven/aa753bb9_nohash_0.wav,seven,0,4
speech_commands/off/ab76ac76_nohash_0.wav,off,0,5
speech_commands/off/05b2db80_nohash_2.wav,off,0,5
speech_commands/six/96ab6565_nohash_1.wav,six,0,8
speech_commands/cat/d571f9d7_nohash_0.wav,cat,0,1
speech_commands/nine/611d2b50_nohash_0.wav,nine,0,0
speech_commands/wow/b65f6015_nohash_1.wav,wow,0,3
speech_commands/yes/611d2b50_nohash_2.wav,yes,0,6
speech_commands/house/4c432947_nohash_1.wav,house,0,9
speech_commands/cat/f4386675_nohash_1.wav,cat,0,1
speech_commands/cat/3bfd30e6_nohash_0.wav,cat,0,1
speech_commands/nine/2da58b32_nohash_0.wav,nine,0,0
speech_commands/nine/57cb3575_nohash_0.wav,nine,0,0
speech_commands/happy/1ecfb537_nohash_0.wav,happy,0,7
speech_commands/cat/f9af823e_nohash_0.wav,cat,0,1
speech_commands/off/1d919a90_nohash_1.wav,off,0,5
speech_commands/seven/0137b3f4_nohash_2.wav,seven,0,4
speech_commands/cat/409c962a_nohash_0.wav,cat,0,1
speech_commands/nine/bab36420_nohash_0.wav,nine,0,0
speech_commands/six/471a0925_nohash_2.wav,six,0,8
speech_commands/nine/49f30eed_nohash_1.wav,nine,0,0
speech_commands/nine/48a8a69d_nohash_1.wav,nine,0,0
speech_commands/yes/fad7a69a_nohash_0.wav,yes,0,6
speech_commands/off/a5d485dc_nohash_0.wav,off,0,5
speech_commands/yes/3402e488_nohash_3.wav,yes,0,6
speech_commands/nine/c120e80e_nohash_7.wav,nine,0,0
speech_commands/wow/782c1305_nohash_0.wav,wow,0,3
speech_commands/happy/e14a99a5_nohash_0.wav,happy,0,7
speech_commands/nine/b1f8326d_nohash_2.wav,nine,0,0
speech_commands/wow/fafe8101_nohash_0.wav,wow,0,3
speech_commands/yes/1df99a8a_nohash_0.wav,yes,0,6
speech_commands/seven/7fd25f7c_nohash_4.wav,seven,0,4
speech_commands/nine/7f74626f_nohash_4.wav,nine,0,0
speech_commands/cat/7f74626f_nohash_0.wav,cat,0,1
speech_commands/off/15c563d7_nohash_0.wav,off,0,5
speech_commands/wow/187af8be_nohash_0.wav,wow,0,3
speech_commands/nine/1625acd8_nohash_0.wav,nine,0,0
speech_commands/yes/e6be0830_nohash_0.wav,yes,0,6
speech_commands/nine/890e4ee2_nohash_1.wav,nine,0,0
speech_commands/nine/76b58705_nohash_0.wav,nine,0,0
speech_commands/seven/0ff728b5_nohash_4.wav,seven,0,4
speech_commands/cat/2bdbe5f7_nohash_0.wav,cat,0,1
speech_commands/off/aef8dcf5_nohash_0.wav,off,0,5
speech_commands/six/179a61b7_nohash_2.wav,six,0,8
speech_commands/happy/a583c5b0_nohash_1.wav,happy,0,7
speech_commands/off/09bcdc9d_nohash_0.wav,off,0,5
speech_commands/happy/377e916b_nohash_1.wav,happy,0,7
speech_commands/nine/21832144_nohash_3.wav,nine,0,0
speech_commands/wow/9c06a3f3_nohash_1.wav,wow,0,3
speech_commands/seven/2da58b32_nohash_0.wav,seven,0,4
speech_commands/seven/8335f893_nohash_1.wav,seven,0,4
speech_commands/seven/c22d3f18_nohash_4.wav,seven,0,4
speech_commands/wow/dbaf8fc6_nohash_1.wav,wow,0,3
speech_commands/yes/126a31d2_nohash_0.wav,yes,0,6
speech_commands/seven/fac7deca_nohash_0.wav,seven,0,4
speech_commands/wow/5c237956_nohash_1.wav,wow,0,3
speech_commands/off/92b0a735_nohash_0.wav,off,0,5
speech_commands/six/4abefdf5_nohash_1.wav,six,0,8
speech_commands/happy/7c9b43f0_nohash_0.wav,happy,0,7
speech_commands/wow/92b2bf59_nohash_0.wav,wow,0,3
speech_commands/nine/76424fa5_nohash_2.wav,nine,0,0
speech_commands/six/0ff728b5_nohash_4.wav,six,0,8
speech_commands/seven/78884794_nohash_0.wav,seven,0,4
speech_commands/house/afabfa0e_nohash_0.wav,house,0,9
speech_commands/cat/2250f5f2_nohash_1.wav,cat,0,1
speech_commands/happy/15b0c947_nohash_0.wav,happy,0,7
speech_commands/six/38d78313_nohash_3.wav,six,0,8
speech_commands/off/ef2578c0_nohash_0.wav,off,0,5
speech_commands/happy/adebe223_nohash_1.wav,happy,0,7
speech_commands/off/5b09db89_nohash_4.wav,off,0,5
speech_commands/nine/ab5b211a_nohash_0.wav,nine,0,0
speech_commands/seven/bab36420_nohash_2.wav,seven,0,4
speech_commands/seven/82305c3a_nohash_0.wav,seven,0,4
speech_commands/six/f17be97f_nohash_3.wav,six,0,8
speech_commands/off/36de13e1_nohash_0.wav,off,0,5
speech_commands/wow/7a5530c9_nohash_0.wav,wow,0,3
speech_commands/off/1cc80e39_nohash_1.wav,off,0,5
speech_commands/wow/747e69fd_nohash_1.wav,wow,0,3
speech_commands/nine/cd7f8c1b_nohash_4.wav,nine,0,0
speech_commands/yes/611d2b50_nohash_3.wav,yes,0,6
speech_commands/off/7fd25f7c_nohash_2.wav,off,0,5
speech_commands/seven/35c8fa78_nohash_0.wav,seven,0,4
speech_commands/nine/a1533da4_nohash_1.wav,nine,0,0
speech_commands/cat/bf5d409d_nohash_1.wav,cat,0,1
speech_commands/seven/0137b3f4_nohash_3.wav,seven,0,4
speech_commands/cat/b3bdded5_nohash_0.wav,cat,0,1
speech_commands/seven/471a0925_nohash_3.wav,seven,0,4
speech_commands/cat/5d0ab165_nohash_1.wav,cat,0,1
speech_commands/yes/41474817_nohash_1.wav,yes,0,6
speech_commands/nine/0f3f64d5_nohash_0.wav,nine,0,0
speech_commands/yes/a84dee7b_nohash_0.wav,yes,0,6
speech_commands/yes/36de13e1_nohash_0.wav,yes,0,6
speech_commands/yes/1746d7b6_nohash_0.wav,yes,0,6
speech_commands/nine/71f6fed7_nohash_0.wav,nine,0,0
speech_commands/happy/53eb0a88_nohash_0.wav,happy,0,7
speech_commands/off/924c1a04_nohash_1.wav,off,0,5
speech_commands/six/7cf14c54_nohash_1.wav,six,0,8
speech_commands/house/b0c0197e_nohash_3.wav,house,0,9
speech_commands/yes/caa7feaf_nohash_0.wav,yes,0,6
speech_commands/six/7318280c_nohash_0.wav,six,0,8
speech_commands/wow/2bdbe5f7_nohash_0.wav,wow,0,3
speech_commands/yes/270bfa52_nohash_1.wav,yes,0,6
speech_commands/yes/35d1b6ee_nohash_1.wav,yes,0,6
speech_commands/six/5e3dde6b_nohash_3.wav,six,0,8
speech_commands/off/da584bc0_nohash_4.wav,off,0,5
speech_commands/seven/004ae714_nohash_0.wav,seven,0,4
speech_commands/seven/7cfb1618_nohash_0.wav,seven,0,4
speech_commands/seven/5705a0f9_nohash_0.wav,seven,0,4
speech_commands/seven/ab3f0c1b_nohash_1.wav,seven,0,4
speech_commands/wow/8a0457c9_nohash_3.wav,wow,0,3
speech_commands/nine/7c2a3fa4_nohash_0.wav,nine,0,0
speech_commands/cat/aa48c94a_nohash_0.wav,cat,0,1
speech_commands/six/b49caed3_nohash_3.wav,six,0,8
speech_commands/happy/c53b335a_nohash_0.wav,happy,0,7
speech_commands/wow/7318280c_nohash_1.wav,wow,0,3
speech_commands/wow/541120c7_nohash_1.wav,wow,0,3
speech_commands/off/569455ff_nohash_0.wav,off,0,5
speech_commands/wow/f3210686_nohash_0.wav,wow,0,3
speech_commands/seven/6f2c6f7e_nohash_0.wav,seven,0,4
speech_commands/house/6af4aa07_nohash_0.wav,house,0,9
speech_commands/wow/888a0c49_nohash_0.wav,wow,0,3
speech_commands/six/cb8f8307_nohash_5.wav,six,0,8
speech_commands/seven/6cc28ce5_nohash_1.wav,seven,0,4
speech_commands/cat/422f8cf1_nohash_0.wav,cat,0,1
speech_commands/cat/b01c8f61_nohash_0.wav,cat,0,1
speech_commands/six/15574821_nohash_0.wav,six,0,8
speech_commands/yes/a8e25ebb_nohash_0.wav,yes,0,6
speech_commands/off/f7b43563_nohash_2.wav,off,0,5
speech_commands/wow/c1b7c224_nohash_0.wav,wow,0,3
speech_commands/cat/9aa5439d_nohash_1.wav,cat,0,1
speech_commands/yes/e04d7130_nohash_1.wav,yes,0,6
speech_commands/six/e0ff1e9c_nohash_0.wav,six,0,8
speech_commands/happy/3e3b65eb_nohash_0.wav,happy,0,7
speech_commands/house/b1de039c_nohash_2.wav,house,0,9
speech_commands/cat/364f979f_nohash_0.wav,cat,0,1
speech_commands/wow/12529547_nohash_0.wav,wow,0,3
speech_commands/yes/e48a80ed_nohash_0.wav,yes,0,6
speech_commands/cat/68effe85_nohash_1.wav,cat,0,1
speech_commands/wow/9d050657_nohash_0.wav,wow,0,3
speech_commands/seven/dea820ce_nohash_2.wav,seven,0,4
speech_commands/off/9efe5140_nohash_0.wav,off,0,5
speech_commands/six/ef2a3cfb_nohash_0.wav,six,0,8
speech_commands/yes/7846fd85_nohash_0.wav,yes,0,6
speech_commands/seven/5fadb538_nohash_4.wav,seven,0,4
speech_commands/cat/6b81fead_nohash_1.wav,cat,0,1
speech_commands/cat/b1f8326d_nohash_0.wav,cat,0,1
speech_commands/happy/2510c044_nohash_1.wav,happy,0,7
speech_commands/cat/87728a88_nohash_1.wav,cat,0,1
speech_commands/nine/3dfd6c23_nohash_0.wav,nine,0,0
speech_commands/nine/c0fb6812_nohash_3.wav,nine,0,0
speech_commands/cat/af30314d_nohash_0.wav,cat,0,1
speech_commands/six/b00dff7e_nohash_0.wav,six,0,8
speech_commands/off/ec5ab5d5_nohash_0.wav,off,0,5
speech_commands/nine/012c8314_nohash_1.wav,nine,0,0
speech_commands/nine/a24cf51c_nohash_1.wav,nine,0,0
speech_commands/seven/74b73f88_nohash_1.wav,seven,0,4
speech_commands/nine/e3b64217_nohash_0.wav,nine,0,0
speech_commands/wow/18a8f03f_nohash_0.wav,wow,0,3
speech_commands/happy/f63a6479_nohash_2.wav,happy,0,7
speech_commands/nine/888a0c49_nohash_1.wav,nine,0,0
speech_commands/nine/fd395b74_nohash_4.wav,nine,0,0
speech_commands/house/31d68957_nohash_0.wav,house,0,9
speech_commands/happy/826268f8_nohash_1.wav,happy,0,7
speech_commands/seven/49af4432_nohash_4.wav,seven,0,4
speech_commands/cat/03cf93b1_nohash_0.wav,cat,0,1
speech_commands/six/8dd24423_nohash_1.wav,six,0,8
speech_commands/six/24befdb3_nohash_4.wav,six,0,8
speech_commands/wow/3d53244b_nohash_0.wav,wow,0,3
speech_commands/off/c1d39ce8_nohash_4.wav,off,0,5
speech_commands/seven/61a0d340_nohash_0.wav,seven,0,4
speech_commands/wow/5744b6a7_nohash_2.wav,wow,0,3
speech_commands/seven/07363607_nohash_1.wav,seven,0,4
speech_commands/six/8830e17f_nohash_0.wav,six,0,8
speech_commands/nine/8dc26a15_nohash_1.wav,nine,0,0
speech_commands/six/ea7ca285_nohash_1.wav,six,0,8
speech_commands/yes/fde2dee7_nohash_0.wav,yes,0,6
speech_commands/seven/e7334395_nohash_0.wav,seven,0,4
speech_commands/nine/6ceeb9aa_nohash_1.wav,nine,0,0
speech_commands/nine/b06c19b0_nohash_1.wav,nine,0,0
speech_commands/yes/66774579_nohash_0.wav,yes,0,6
speech_commands/cat/e5d2e09d_nohash_0.wav,cat,0,1
speech_commands/wow/67961766_nohash_0.wav,wow,0,3
speech_commands/off/f3957e23_nohash_0.wav,off,0,5
speech_commands/six/6cb6eee7_nohash_1.wav,six,0,8
speech_commands/yes/b72e58c9_nohash_0.wav,yes,0,6
speech_commands/nine/16d41d07_nohash_1.wav,nine,0,0
speech_commands/nine/c7124b73_nohash_0.wav,nine,0,0
speech_commands/cat/11a022ba_nohash_0.wav,cat,0,1
speech_commands/off/d7ca14ef_nohash_0.wav,off,0,5
speech_commands/off/46a153d8_nohash_2.wav,off,0,5
speech_commands/yes/f9ebdba0_nohash_0.wav,yes,0,6
speech_commands/yes/6f2f57c1_nohash_2.wav,yes,0,6
speech_commands/nine/28e47b1a_nohash_4.wav,nine,0,0
speech_commands/six/27b9a84f_nohash_1.wav,six,0,8
speech_commands/nine/fbdc07bb_nohash_0.wav,nine,0,0
speech_commands/happy/a4b21cbc_nohash_1.wav,happy,0,7
speech_commands/seven/6727b579_nohash_3.wav,seven,0,4
speech_commands/nine/7fd25f7c_nohash_1.wav,nine,0,0
speech_commands/happy/5ab63b0a_nohash_1.wav,happy,0,7
speech_commands/seven/b97c9f77_nohash_4.wav,seven,0,4
speech_commands/yes/ab5ae445_nohash_1.wav,yes,0,6
speech_commands/seven/2275edbb_nohash_2.wav,seven,0,4
speech_commands/happy/299c14b1_nohash_0.wav,happy,0,7
speech_commands/cat/f1b35ace_nohash_0.wav,cat,0,1
speech_commands/wow/a331d9cb_nohash_0.wav,wow,0,3
speech_commands/wow/5f47fdf9_nohash_1.wav,wow,0,3
speech_commands/happy/22aa3665_nohash_1.wav,happy,0,7
speech_commands/cat/815f0f03_nohash_1.wav,cat,0,1
speech_commands/cat/3cbd76a3_nohash_0.wav,cat,0,1
speech_commands/happy/39ec87ac_nohash_1.wav,happy,0,7
speech_commands/off/11321027_nohash_0.wav,off,0,5
speech_commands/off/96a48d28_nohash_2.wav,off,0,5
speech_commands/yes/44dad20e_nohash_0.wav,yes,0,6
speech_commands/happy/708b8d51_nohash_0.wav,happy,0,7
speech_commands/wow/a0a8d759_nohash_0.wav,wow,0,3
speech_commands/house/c2e08f08_nohash_0.wav,house,0,9
speech_commands/happy/1625acd8_nohash_3.wav,happy,0,7
speech_commands/seven/f875f965_nohash_0.wav,seven,0,4
speech_commands/six/08ab8082_nohash_0.wav,six,0,8
speech_commands/cat/f9318c93_nohash_2.wav,cat,0,1
speech_commands/off/b7a0754f_nohash_4.wav,off,0,5
speech_commands/off/cd85758f_nohash_1.wav,off,0,5
speech_commands/yes/8012c69d_nohash_4.wav,yes,0,6
speech_commands/yes/5f814c23_nohash_2.wav,yes,0,6
speech_commands/six/b25b6065_nohash_0.wav,six,0,8
speech_commands/six/f3957e23_nohash_0.wav,six,0,8
speech_commands/nine/e269bac0_nohash_0.wav,nine,0,0
speech_commands/seven/c2d15ea5_nohash_0.wav,seven,0,4
speech_commands/nine/a24582a0_nohash_0.wav,nine,0,0
speech_commands/yes/b93528e3_nohash_1.wav,yes,0,6
speech_commands/off/ee483d85_nohash_0.wav,off,0,5
speech_commands/six/8781f4c1_nohash_0.wav,six,0,8
speech_commands/cat/f0ae7203_nohash_0.wav,cat,0,1
speech_commands/wow/7846fd85_nohash_0.wav,wow,0,3
speech_commands/nine/3aa6f4e2_nohash_0.wav,nine,0,0
speech_commands/off/4ca37738_nohash_0.wav,off,0,5
speech_commands/off/c634a189_nohash_4.wav,off,0,5
speech_commands/nine/f953e1af_nohash_1.wav,nine,0,0
speech_commands/cat/d3a18257_nohash_1.wav,cat,0,1
speech_commands/happy/1c3f50ad_nohash_0.wav,happy,0,7
speech_commands/off/6301e683_nohash_0.wav,off,0,5
speech_commands/nine/890e4ee2_nohash_0.wav,nine,0,0
speech_commands/six/e96a5020_nohash_1.wav,six,0,8
speech_commands/off/8fe52b97_nohash_0.wav,off,0,5
speech_commands/seven/d8ed3745_nohash_0.wav,seven,0,4
speech_commands/nine/cc71bada_nohash_0.wav,nine,0,0
speech_commands/happy/2b3f509b_nohash_2.wav,happy,0,7
speech_commands/six/26e573a9_nohash_0.wav,six,0,8
speech_commands/yes/e14a99a5_nohash_0.wav,yes,0,6
speech_commands/cat/3367cff6_nohash_1.wav,cat,0,1
speech_commands/yes/09bcdc9d_nohash_0.wav,yes,0,6
speech_commands/six/004ae714_nohash_1.wav,six,0,8
